Member No.;Node;Location;;Axial and Shear Strains [‰];;;Torsional and Bending Strains [mrad/m];;;
116;66;0.000;κ_z;-0.02;0.00;-0.09;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
116;65;1.650;κ_z;-0.02;0.00;-0.09;0.0;-0.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-0.02;0.00;-0.09;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
116;;;;-0.02;0.00;-0.09;0.0;-0.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
117;65;0.000;;-0.02;0.00;-0.11;0.0;-0.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
117;64;1.650;;-0.02;0.00;-0.12;0.0;-0.9;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;65;0.000;ε_x;-0.02;0.00;-0.11;0.0;-0.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
117;64;1.650;ε_x;-0.02;0.00;-0.12;0.0;-0.9;0.0;Beam | 1 - IPE 500 | L : 1.650 m
117;64;1.650;γ_xy;-0.02;0.00;-0.12;0.0;-0.9;0.0;Beam | 1 - IPE 500 | L : 1.650 m
117;65;0.000;γ_xy;-0.02;0.00;-0.11;0.0;-0.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
117;65;0.000;γ_xz;-0.02;0.00;-0.11;0.0;-0.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
117;64;1.650;γ_xz;-0.02;0.00;-0.12;0.0;-0.9;0.0;Beam | 1 - IPE 500 | L : 1.650 m
117;64;1.650;κ_x;-0.02;0.00;-0.12;0.0;-0.9;0.0;Beam | 1 - IPE 500 | L : 1.650 m
117;65;0.000;κ_x;-0.02;0.00;-0.11;0.0;-0.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
117;65;0.000;κ_y;-0.02;0.00;-0.11;0.0;-0.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
117;64;1.650;κ_y;-0.02;0.00;-0.12;0.0;-0.9;0.0;Beam | 1 - IPE 500 | L : 1.650 m
117;65;0.000;κ_z;-0.02;0.00;-0.11;0.0;-0.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
117;64;1.650;κ_z;-0.02;0.00;-0.12;0.0;-0.9;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-0.02;0.00;-0.11;0.0;-0.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
117;;;;-0.02;0.00;-0.12;0.0;-0.9;0.0;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
118;64;0.000;;-0.02;0.00;-0.14;0.0;-0.9;0.0;Beam | 1 - IPE 500 | L : 1.650 m
118;37;1.650;;-0.02;0.00;-0.14;0.0;-1.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;64;0.000;ε_x;-0.02;0.00;-0.14;0.0;-0.9;0.0;Beam | 1 - IPE 500 | L : 1.650 m
118;37;1.650;ε_x;-0.02;0.00;-0.14;0.0;-1.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
118;64;0.000;γ_xy;-0.02;0.00;-0.14;0.0;-0.9;0.0;Beam | 1 - IPE 500 | L : 1.650 m
118;37;1.650;γ_xy;-0.02;0.00;-0.14;0.0;-1.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
118;64;0.000;γ_xz;-0.02;0.00;-0.14;0.0;-0.9;0.0;Beam | 1 - IPE 500 | L : 1.650 m
118;37;1.650;γ_xz;-0.02;0.00;-0.14;0.0;-1.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
118;37;1.650;κ_x;-0.02;0.00;-0.14;0.0;-1.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
118;64;0.000;κ_x;-0.02;0.00;-0.14;0.0;-0.9;0.0;Beam | 1 - IPE 500 | L : 1.650 m
118;64;0.000;κ_y;-0.02;0.00;-0.14;0.0;-0.9;0.0;Beam | 1 - IPE 500 | L : 1.650 m
118;37;1.650;κ_y;-0.02;0.00;-0.14;0.0;-1.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
118;64;0.000;κ_z;-0.02;0.00;-0.14;0.0;-0.9;0.0;Beam | 1 - IPE 500 | L : 1.650 m
118;37;1.650;κ_z;-0.02;0.00;-0.14;0.0;-1.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-0.02;0.00;-0.14;0.0;-0.9;0.0;Beam | 1 - IPE 500 | L : 1.650 m
118;;;;-0.02;0.00;-0.14;0.0;-1.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
119;63;0.000;;0.00;-0.02;0.07;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
119;;0.075;;0.00;-0.02;0.07;-15.1;0.1;0.4;Beam | 4 - Z 232Z23 | L : 5.000 m
119;;0.825;;0.00;-0.01;0.05;-132.9;1.3;3.7;Beam | 4 - Z 232Z23 | L : 5.000 m
119;;4.175;;0.00;0.01;-0.05;132.9;1.3;3.7;Beam | 4 - Z 232Z23 | L : 5.000 m
119;;4.925;;0.00;0.02;-0.07;15.1;0.1;0.4;Beam | 4 - Z 232Z23 | L : 5.000 m
119;52;5.000;;0.00;0.02;-0.07;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;63;0.000;ε_x;0.00;-0.02;0.07;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
119;;2.500;ε_x;0.00;0.00;0.00;0.0;2.4;6.7;Beam | 4 - Z 232Z23 | L : 5.000 m
119;52;5.000;γ_xu;0.00;0.02;-0.07;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
119;63;0.000;γ_xu;0.00;-0.02;0.07;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
119;63;0.000;γ_xv;0.00;-0.02;0.07;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
119;52;5.000;γ_xv;0.00;0.02;-0.07;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
119;;4.000;κ_x;0.00;0.01;-0.04;150.2;1.5;4.3;Beam | 4 - Z 232Z23 | L : 5.000 m
119;;1.000;κ_x;0.00;-0.01;0.04;-150.2;1.5;4.3;Beam | 4 - Z 232Z23 | L : 5.000 m
119;;2.500;κ_u;0.00;0.00;0.00;0.0;2.4;6.7;Beam | 4 - Z 232Z23 | L : 5.000 m
119;63;0.000;κ_u;0.00;-0.02;0.07;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
119;;2.500;κ_v;0.00;0.00;0.00;0.0;2.4;6.7;Beam | 4 - Z 232Z23 | L : 5.000 m
119;63;0.000;κ_v;0.00;-0.02;0.07;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.02;0.07;150.2;2.4;6.7;Beam | 4 - Z 232Z23 | L : 5.000 m
119;;;;0.00;-0.02;-0.07;-150.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
120;63;0.000;;-0.02;0.00;-0.01;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 0.150 m
120;;0.075;;-0.02;0.00;-0.01;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 0.150 m
120;;0.075;;-0.02;0.00;-0.01;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 0.150 m
120;28;0.150;;-0.02;0.00;-0.01;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 0.150 m
Extremes;28;0.150;ε_x;-0.02;0.00;-0.01;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 0.150 m
120;63;0.000;ε_x;-0.02;0.00;-0.01;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 0.150 m
120;63;0.000;γ_xy;-0.02;0.00;-0.01;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 0.150 m
120;;0.105;γ_xy;-0.02;0.00;-0.01;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 0.150 m
120;63;0.000;γ_xz;-0.02;0.00;-0.01;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 0.150 m
120;28;0.150;γ_xz;-0.02;0.00;-0.01;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 0.150 m
120;63;0.000;κ_x;-0.02;0.00;-0.01;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 0.150 m
120;28;0.150;κ_x;-0.02;0.00;-0.01;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 0.150 m
120;63;0.000;κ_y;-0.02;0.00;-0.01;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 0.150 m
120;28;0.150;κ_y;-0.02;0.00;-0.01;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 0.150 m
120;63;0.000;κ_z;-0.02;0.00;-0.01;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 0.150 m
120;28;0.150;κ_z;-0.02;0.00;-0.01;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 0.150 m
Total;;;;-0.02;0.00;-0.01;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 0.150 m
120;;;;-0.02;0.00;-0.01;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 0.150 m
;;;;;;;;;;
121;62;0.000;;0.00;-0.02;0.07;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
121;;0.075;;0.00;-0.02;0.07;-17.5;0.1;0.4;Beam | 4 - Z 232Z23 | L : 5.000 m
121;;0.825;;0.00;-0.01;0.05;-154.4;1.4;4.1;Beam | 4 - Z 232Z23 | L : 5.000 m
121;;4.175;;0.00;0.01;-0.05;154.4;1.4;4.1;Beam | 4 - Z 232Z23 | L : 5.000 m
121;;4.925;;0.00;0.02;-0.07;17.5;0.1;0.4;Beam | 4 - Z 232Z23 | L : 5.000 m
121;76;5.000;;0.00;0.02;-0.07;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;62;0.000;ε_x;0.00;-0.02;0.07;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
121;;2.500;ε_x;0.00;0.00;0.00;0.0;2.5;7.4;Beam | 4 - Z 232Z23 | L : 5.000 m
121;76;5.000;γ_xu;0.00;0.02;-0.07;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
121;62;0.000;γ_xu;0.00;-0.02;0.07;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
121;62;0.000;γ_xv;0.00;-0.02;0.07;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
121;76;5.000;γ_xv;0.00;0.02;-0.07;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
121;;4.000;κ_x;0.00;0.01;-0.04;174.7;1.6;4.7;Beam | 4 - Z 232Z23 | L : 5.000 m
121;;1.000;κ_x;0.00;-0.01;0.04;-174.6;1.6;4.7;Beam | 4 - Z 232Z23 | L : 5.000 m
121;;2.500;κ_u;0.00;0.00;0.00;0.0;2.5;7.4;Beam | 4 - Z 232Z23 | L : 5.000 m
121;62;0.000;κ_u;0.00;-0.02;0.07;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
121;;2.500;κ_v;0.00;0.00;0.00;0.0;2.5;7.4;Beam | 4 - Z 232Z23 | L : 5.000 m
121;62;0.000;κ_v;0.00;-0.02;0.07;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.02;0.07;174.7;2.5;7.4;Beam | 4 - Z 232Z23 | L : 5.000 m
121;;;;0.00;-0.02;-0.07;-174.6;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
122;76;0.000;;-0.02;0.00;-0.01;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;;0.825;;-0.02;0.00;-0.01;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;;0.825;;-0.02;0.00;-0.01;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;;0.855;;-0.02;0.00;-0.01;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;74;1.650;;-0.02;0.00;-0.01;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;76;0.000;ε_x;-0.02;0.00;-0.01;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;74;1.650;ε_x;-0.02;0.00;-0.01;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;76;0.000;γ_xy;-0.02;0.00;-0.01;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;;0.825;γ_xy;-0.02;0.00;-0.01;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;76;0.000;γ_xz;-0.02;0.00;-0.01;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;74;1.650;γ_xz;-0.02;0.00;-0.01;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;76;0.000;κ_x;-0.02;0.00;-0.01;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;74;1.650;κ_x;-0.02;0.00;-0.01;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;76;0.000;κ_y;-0.02;0.00;-0.01;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;74;1.650;κ_y;-0.02;0.00;-0.01;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;74;1.650;κ_z;-0.02;0.00;-0.01;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;76;0.000;κ_z;-0.02;0.00;-0.01;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-0.02;0.00;-0.01;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;;;;-0.02;0.00;-0.01;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
123;62;0.000;;-0.02;0.00;-0.01;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
123;;0.825;;-0.02;0.00;-0.01;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
123;;0.825;;-0.02;0.00;-0.01;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
123;;0.855;;-0.02;0.00;-0.01;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
123;67;1.650;;-0.02;0.00;-0.01;-0.1;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;62;0.000;ε_x;-0.02;0.00;-0.01;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
123;67;1.650;ε_x;-0.02;0.00;-0.01;-0.1;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
123;62;0.000;γ_xy;-0.02;0.00;-0.01;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
123;;1.320;γ_xy;-0.02;0.00;-0.01;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
123;62;0.000;γ_xz;-0.02;0.00;-0.01;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
123;67;1.650;γ_xz;-0.02;0.00;-0.01;-0.1;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
123;62;0.000;κ_x;-0.02;0.00;-0.01;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
123;67;1.650;κ_x;-0.02;0.00;-0.01;-0.1;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
123;62;0.000;κ_y;-0.02;0.00;-0.01;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
123;67;1.650;κ_y;-0.02;0.00;-0.01;-0.1;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
123;67;1.650;κ_z;-0.02;0.00;-0.01;-0.1;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
123;62;0.000;κ_z;-0.02;0.00;-0.01;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-0.02;0.00;-0.01;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
123;;;;-0.02;0.00;-0.01;-0.1;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
124;84;0.000;;0.00;-0.03;0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
124;;0.825;;0.00;-0.02;0.07;-361.0;2.1;6.3;Beam | 4 - Z 232Z23 | L : 5.000 m
124;;4.175;;0.00;0.02;-0.07;361.0;2.1;6.3;Beam | 4 - Z 232Z23 | L : 5.000 m
124;57;5.000;;0.00;0.03;-0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;57;5.000;ε_x;0.00;0.03;-0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
124;;2.500;ε_x;0.00;0.00;0.00;0.0;3.9;11.5;Beam | 4 - Z 232Z23 | L : 5.000 m
124;57;5.000;γ_xu;0.00;0.03;-0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
124;84;0.000;γ_xu;0.00;-0.03;0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
124;84;0.000;γ_xv;0.00;-0.03;0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
124;57;5.000;γ_xv;0.00;0.03;-0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
124;;4.000;κ_x;0.00;0.02;-0.07;408.1;2.5;7.4;Beam | 4 - Z 232Z23 | L : 5.000 m
124;;1.000;κ_x;0.00;-0.02;0.07;-408.1;2.5;7.4;Beam | 4 - Z 232Z23 | L : 5.000 m
124;;2.500;κ_u;0.00;0.00;0.00;0.0;3.9;11.5;Beam | 4 - Z 232Z23 | L : 5.000 m
124;57;5.000;κ_u;0.00;0.03;-0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
124;;2.500;κ_v;0.00;0.00;0.00;0.0;3.9;11.5;Beam | 4 - Z 232Z23 | L : 5.000 m
124;84;0.000;κ_v;0.00;-0.03;0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.03;0.11;408.1;3.9;11.5;Beam | 4 - Z 232Z23 | L : 5.000 m
124;;;;0.00;-0.03;-0.11;-408.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
125;85;0.000;;0.01;-0.03;0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
125;;0.037;;0.00;-0.03;0.11;-19.7;0.1;0.3;Beam | 4 - Z 232Z23 | L : 5.000 m
125;;0.825;;0.00;-0.02;0.07;-346.6;2.1;6.1;Beam | 4 - Z 232Z23 | L : 5.000 m
125;;4.175;;0.00;0.02;-0.07;346.7;2.1;6.1;Beam | 4 - Z 232Z23 | L : 5.000 m
125;;4.963;;0.01;0.03;-0.11;19.7;0.1;0.3;Beam | 4 - Z 232Z23 | L : 5.000 m
125;58;5.000;;0.01;0.03;-0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;58;5.000;ε_x;0.01;0.03;-0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
125;;2.500;ε_x;0.00;0.00;0.00;0.1;3.9;11.0;Beam | 4 - Z 232Z23 | L : 5.000 m
125;58;5.000;γ_xu;0.01;0.03;-0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
125;85;0.000;γ_xu;0.01;-0.03;0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
125;85;0.000;γ_xv;0.01;-0.03;0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
125;58;5.000;γ_xv;0.01;0.03;-0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
125;;4.000;κ_x;0.00;0.02;-0.07;391.9;2.5;7.1;Beam | 4 - Z 232Z23 | L : 5.000 m
125;;1.000;κ_x;0.00;-0.02;0.07;-391.8;2.5;7.1;Beam | 4 - Z 232Z23 | L : 5.000 m
125;;2.500;κ_u;0.00;0.00;0.00;0.1;3.9;11.0;Beam | 4 - Z 232Z23 | L : 5.000 m
125;58;5.000;κ_u;0.01;0.03;-0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
125;;2.500;κ_v;0.00;0.00;0.00;0.1;3.9;11.0;Beam | 4 - Z 232Z23 | L : 5.000 m
125;85;0.000;κ_v;0.01;-0.03;0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.01;0.03;0.11;391.9;3.9;11.0;Beam | 4 - Z 232Z23 | L : 5.000 m
125;;;;0.00;-0.03;-0.11;-391.8;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
126;86;0.000;;0.00;-0.03;0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
126;;0.787;;0.00;-0.02;0.08;-351.5;2.1;6.0;Beam | 4 - Z 232Z23 | L : 5.000 m
126;;0.825;;0.00;-0.02;0.07;-361.6;2.1;6.3;Beam | 4 - Z 232Z23 | L : 5.000 m
126;;4.175;;0.00;0.02;-0.07;361.8;2.1;6.3;Beam | 4 - Z 232Z23 | L : 5.000 m
126;;4.213;;0.00;0.02;-0.08;351.6;2.1;6.0;Beam | 4 - Z 232Z23 | L : 5.000 m
126;59;5.000;;0.00;0.03;-0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;59;5.000;ε_x;0.00;0.03;-0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
126;;2.500;ε_x;0.00;0.00;0.00;0.1;3.9;11.4;Beam | 4 - Z 232Z23 | L : 5.000 m
126;59;5.000;γ_xu;0.00;0.03;-0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
126;86;0.000;γ_xu;0.00;-0.03;0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
126;86;0.000;γ_xv;0.00;-0.03;0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
126;59;5.000;γ_xv;0.00;0.03;-0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
126;;4.000;κ_x;0.00;0.02;-0.07;408.9;2.5;7.3;Beam | 4 - Z 232Z23 | L : 5.000 m
126;;1.000;κ_x;0.00;-0.02;0.07;-408.8;2.5;7.3;Beam | 4 - Z 232Z23 | L : 5.000 m
126;;2.500;κ_u;0.00;0.00;0.00;0.1;3.9;11.4;Beam | 4 - Z 232Z23 | L : 5.000 m
126;59;5.000;κ_u;0.00;0.03;-0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
126;;2.500;κ_v;0.00;0.00;0.00;0.1;3.9;11.4;Beam | 4 - Z 232Z23 | L : 5.000 m
126;86;0.000;κ_v;0.00;-0.03;0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.03;0.11;408.9;3.9;11.4;Beam | 4 - Z 232Z23 | L : 5.000 m
126;;;;0.00;-0.03;-0.11;-408.8;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
127;87;0.000;;0.00;-0.03;0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
127;;0.825;;0.00;-0.02;0.07;-361.7;2.1;6.2;Beam | 4 - Z 232Z23 | L : 5.000 m
127;;4.175;;0.00;0.02;-0.07;361.8;2.1;6.2;Beam | 4 - Z 232Z23 | L : 5.000 m
127;60;5.000;;0.00;0.03;-0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;60;5.000;ε_x;0.00;0.03;-0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
127;;2.500;ε_x;0.00;0.00;0.00;0.1;3.9;11.2;Beam | 4 - Z 232Z23 | L : 5.000 m
127;60;5.000;γ_xu;0.00;0.03;-0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
127;87;0.000;γ_xu;0.00;-0.03;0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
127;87;0.000;γ_xv;0.00;-0.03;0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
127;60;5.000;γ_xv;0.00;0.03;-0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
127;;4.000;κ_x;0.00;0.02;-0.07;409.0;2.5;7.2;Beam | 4 - Z 232Z23 | L : 5.000 m
127;;1.000;κ_x;0.00;-0.02;0.07;-408.8;2.5;7.2;Beam | 4 - Z 232Z23 | L : 5.000 m
127;;2.500;κ_u;0.00;0.00;0.00;0.1;3.9;11.2;Beam | 4 - Z 232Z23 | L : 5.000 m
127;60;5.000;κ_u;0.00;0.03;-0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
127;;2.500;κ_v;0.00;0.00;0.00;0.1;3.9;11.2;Beam | 4 - Z 232Z23 | L : 5.000 m
127;87;0.000;κ_v;0.00;-0.03;0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.03;0.11;409.0;3.9;11.2;Beam | 4 - Z 232Z23 | L : 5.000 m
127;;;;0.00;-0.03;-0.11;-408.8;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
128;69;0.000;;0.00;-0.03;0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
128;95;5.000;;0.00;0.03;-0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;69;0.000;ε_x;0.00;-0.03;0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
128;;2.500;ε_x;0.00;0.00;0.00;0.1;3.9;11.3;Beam | 4 - Z 232Z23 | L : 5.000 m
128;95;5.000;γ_xu;0.00;0.03;-0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
128;69;0.000;γ_xu;0.00;-0.03;0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
128;69;0.000;γ_xv;0.00;-0.03;0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
128;95;5.000;γ_xv;0.00;0.03;-0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
128;;4.000;κ_x;0.00;0.02;-0.07;402.6;2.5;7.2;Beam | 4 - Z 232Z23 | L : 5.000 m
128;;1.000;κ_x;0.00;-0.02;0.07;-402.4;2.5;7.2;Beam | 4 - Z 232Z23 | L : 5.000 m
128;;2.500;κ_u;0.00;0.00;0.00;0.1;3.9;11.3;Beam | 4 - Z 232Z23 | L : 5.000 m
128;69;0.000;κ_u;0.00;-0.03;0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
128;;2.500;κ_v;0.00;0.00;0.00;0.1;3.9;11.3;Beam | 4 - Z 232Z23 | L : 5.000 m
128;95;5.000;κ_v;0.00;0.03;-0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
