Member No.;Node;Location;;Axial and Shear Strains [‰];;;Torsional and Bending Strains [mrad/m];;;
111;;0.825;;-0.01;0.00;-0.04;0.0;0.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
111;;0.825;;-0.01;0.00;-0.04;0.0;0.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
111;71;1.650;;-0.01;0.00;-0.04;0.0;0.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;72;0.000;ε_x;-0.01;0.00;-0.04;0.0;0.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
111;71;1.650;ε_x;-0.01;0.00;-0.04;0.0;0.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
111;;1.444;γ_xy;-0.01;0.00;-0.04;0.0;0.1;0.0;Beam | 1 - IPE 500 | L : 1.650 m
111;72;0.000;γ_xy;-0.01;0.00;-0.04;0.0;0.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
111;72;0.000;γ_xz;-0.01;0.00;-0.04;0.0;0.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
111;71;1.650;γ_xz;-0.01;0.00;-0.04;0.0;0.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
111;71;1.650;κ_x;-0.01;0.00;-0.04;0.0;0.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
111;;0.206;κ_x;-0.01;0.00;-0.04;0.0;0.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
111;72;0.000;κ_y;-0.01;0.00;-0.04;0.0;0.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
111;71;1.650;κ_y;-0.01;0.00;-0.04;0.0;0.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
111;71;1.650;κ_z;-0.01;0.00;-0.04;0.0;0.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
111;72;0.000;κ_z;-0.01;0.00;-0.04;0.0;0.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-0.01;0.00;-0.04;0.0;0.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
111;;;;-0.01;0.00;-0.04;0.0;0.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
112;71;0.000;;-0.01;0.00;-0.05;0.0;0.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
112;;0.825;;-0.01;0.00;-0.05;0.0;-0.1;0.0;Beam | 1 - IPE 500 | L : 1.650 m
112;;0.825;;-0.01;0.00;-0.05;0.0;-0.1;0.0;Beam | 1 - IPE 500 | L : 1.650 m
112;69;1.650;;-0.01;0.00;-0.05;0.0;-0.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;71;0.000;ε_x;-0.01;0.00;-0.05;0.0;0.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
112;69;1.650;ε_x;-0.01;0.00;-0.05;0.0;-0.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
112;71;0.000;γ_xy;-0.01;0.00;-0.05;0.0;0.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
112;69;1.650;γ_xy;-0.01;0.00;-0.05;0.0;-0.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
112;71;0.000;γ_xz;-0.01;0.00;-0.05;0.0;0.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
112;69;1.650;γ_xz;-0.01;0.00;-0.05;0.0;-0.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
112;69;1.650;κ_x;-0.01;0.00;-0.05;0.0;-0.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
112;71;0.000;κ_x;-0.01;0.00;-0.05;0.0;0.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
112;71;0.000;κ_y;-0.01;0.00;-0.05;0.0;0.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
112;69;1.650;κ_y;-0.01;0.00;-0.05;0.0;-0.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
112;69;1.650;κ_z;-0.01;0.00;-0.05;0.0;-0.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
112;71;0.000;κ_z;-0.01;0.00;-0.05;0.0;0.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-0.01;0.00;-0.05;0.0;0.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
112;;;;-0.01;0.00;-0.05;0.0;-0.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
113;69;0.000;;-0.01;0.00;-0.06;0.0;-0.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
113;;0.645;;-0.01;0.00;-0.06;0.0;-0.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
113;;0.825;;-0.01;0.00;-0.06;0.0;-0.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
113;;0.825;;-0.01;0.00;-0.06;0.0;-0.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
113;30;1.650;;-0.01;0.00;-0.06;0.0;-0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;69;0.000;ε_x;-0.01;0.00;-0.06;0.0;-0.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
113;30;1.650;ε_x;-0.01;0.00;-0.06;0.0;-0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
113;69;0.000;γ_xy;-0.01;0.00;-0.06;0.0;-0.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
113;30;1.650;γ_xy;-0.01;0.00;-0.06;0.0;-0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
113;69;0.000;γ_xz;-0.01;0.00;-0.06;0.0;-0.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
113;30;1.650;γ_xz;-0.01;0.00;-0.06;0.0;-0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
113;30;1.650;κ_x;-0.01;0.00;-0.06;0.0;-0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
113;69;0.000;κ_x;-0.01;0.00;-0.06;0.0;-0.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
113;69;0.000;κ_y;-0.01;0.00;-0.06;0.0;-0.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
113;30;1.650;κ_y;-0.01;0.00;-0.06;0.0;-0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
113;30;1.650;κ_z;-0.01;0.00;-0.06;0.0;-0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
113;69;0.000;κ_z;-0.01;0.00;-0.06;0.0;-0.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-0.01;0.00;-0.06;0.0;-0.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
113;;;;-0.01;0.00;-0.06;0.0;-0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
114;67;0.000;;-0.01;0.00;-0.01;0.0;0.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
114;;0.825;;-0.01;0.00;-0.01;0.0;0.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
114;;0.825;;-0.01;0.00;-0.01;0.0;0.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
114;68;1.650;;-0.01;0.00;-0.01;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;67;0.000;ε_x;-0.01;0.00;-0.01;0.0;0.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
114;68;1.650;ε_x;-0.01;0.00;-0.01;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
114;68;1.650;γ_xy;-0.01;0.00;-0.01;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
114;67;0.000;γ_xy;-0.01;0.00;-0.01;0.0;0.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
114;67;0.000;γ_xz;-0.01;0.00;-0.01;0.0;0.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
114;68;1.650;γ_xz;-0.01;0.00;-0.01;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
114;67;0.000;κ_x;-0.01;0.00;-0.01;0.0;0.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
114;68;1.650;κ_x;-0.01;0.00;-0.01;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
114;67;0.000;κ_y;-0.01;0.00;-0.01;0.0;0.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
114;68;1.650;κ_y;-0.01;0.00;-0.01;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
114;68;1.650;κ_z;-0.01;0.00;-0.01;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
114;67;0.000;κ_z;-0.01;0.00;-0.01;0.0;0.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-0.01;0.00;-0.01;0.0;0.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
114;;;;-0.01;0.00;-0.01;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
115;68;0.000;;-0.01;0.00;-0.02;0.1;0.4;0.0;Beam | 1 - IPE 500 | L : 1.575 m
115;;0.787;;-0.01;0.00;-0.02;0.1;0.4;0.0;Beam | 1 - IPE 500 | L : 1.575 m
115;;0.787;;-0.01;0.00;-0.02;0.1;0.4;0.0;Beam | 1 - IPE 500 | L : 1.575 m
115;36;1.575;;-0.01;0.00;-0.03;0.1;0.3;0.0;Beam | 1 - IPE 500 | L : 1.575 m
Extremes;68;0.000;ε_x;-0.01;0.00;-0.02;0.1;0.4;0.0;Beam | 1 - IPE 500 | L : 1.575 m
115;36;1.575;ε_x;-0.01;0.00;-0.03;0.1;0.3;0.0;Beam | 1 - IPE 500 | L : 1.575 m
115;68;0.000;γ_xy;-0.01;0.00;-0.02;0.1;0.4;0.0;Beam | 1 - IPE 500 | L : 1.575 m
115;36;1.575;γ_xy;-0.01;0.00;-0.03;0.1;0.3;0.0;Beam | 1 - IPE 500 | L : 1.575 m
115;68;0.000;γ_xz;-0.01;0.00;-0.02;0.1;0.4;0.0;Beam | 1 - IPE 500 | L : 1.575 m
115;36;1.575;γ_xz;-0.01;0.00;-0.03;0.1;0.3;0.0;Beam | 1 - IPE 500 | L : 1.575 m
115;68;0.000;κ_x;-0.01;0.00;-0.02;0.1;0.4;0.0;Beam | 1 - IPE 500 | L : 1.575 m
115;36;1.575;κ_x;-0.01;0.00;-0.03;0.1;0.3;0.0;Beam | 1 - IPE 500 | L : 1.575 m
115;68;0.000;κ_y;-0.01;0.00;-0.02;0.1;0.4;0.0;Beam | 1 - IPE 500 | L : 1.575 m
115;36;1.575;κ_y;-0.01;0.00;-0.03;0.1;0.3;0.0;Beam | 1 - IPE 500 | L : 1.575 m
115;68;0.000;κ_z;-0.01;0.00;-0.02;0.1;0.4;0.0;Beam | 1 - IPE 500 | L : 1.575 m
115;36;1.575;κ_z;-0.01;0.00;-0.03;0.1;0.3;0.0;Beam | 1 - IPE 500 | L : 1.575 m
Total;;;;-0.01;0.00;-0.02;0.1;0.4;0.0;Beam | 1 - IPE 500 | L : 1.575 m
115;;;;-0.01;0.00;-0.03;0.1;0.3;0.0;Beam | 1 - IPE 500 | L : 1.575 m
;;;;;;;;;;
116;66;0.000;;-0.01;0.00;-0.04;0.0;0.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
116;;0.825;;-0.01;0.00;-0.04;0.0;0.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
116;;0.825;;-0.01;0.00;-0.04;0.0;0.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
116;65;1.650;;-0.01;0.00;-0.04;0.0;0.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;66;0.000;ε_x;-0.01;0.00;-0.04;0.0;0.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
116;65;1.650;ε_x;-0.01;0.00;-0.04;0.0;0.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
116;65;1.650;γ_xy;-0.01;0.00;-0.04;0.0;0.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
116;66;0.000;γ_xy;-0.01;0.00;-0.04;0.0;0.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
116;66;0.000;γ_xz;-0.01;0.00;-0.04;0.0;0.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
116;65;1.650;γ_xz;-0.01;0.00;-0.04;0.0;0.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
116;65;1.650;κ_x;-0.01;0.00;-0.04;0.0;0.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
116;66;0.000;κ_x;-0.01;0.00;-0.04;0.0;0.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
116;66;0.000;κ_y;-0.01;0.00;-0.04;0.0;0.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
116;65;1.650;κ_y;-0.01;0.00;-0.04;0.0;0.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
116;65;1.650;κ_z;-0.01;0.00;-0.04;0.0;0.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
116;66;0.000;κ_z;-0.01;0.00;-0.04;0.0;0.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-0.01;0.00;-0.04;0.0;0.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
116;;;;-0.01;0.00;-0.04;0.0;0.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
117;65;0.000;;-0.01;0.00;-0.05;0.1;0.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
117;;0.825;;-0.01;0.00;-0.05;0.1;-0.1;0.0;Beam | 1 - IPE 500 | L : 1.650 m
117;;0.825;;-0.01;0.00;-0.05;0.1;-0.1;0.0;Beam | 1 - IPE 500 | L : 1.650 m
117;64;1.650;;-0.01;0.00;-0.05;0.1;-0.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;65;0.000;ε_x;-0.01;0.00;-0.05;0.1;0.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
117;64;1.650;ε_x;-0.01;0.00;-0.05;0.1;-0.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
117;65;0.000;γ_xy;-0.01;0.00;-0.05;0.1;0.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
117;64;1.650;γ_xy;-0.01;0.00;-0.05;0.1;-0.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
117;65;0.000;γ_xz;-0.01;0.00;-0.05;0.1;0.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
117;64;1.650;γ_xz;-0.01;0.00;-0.05;0.1;-0.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
117;64;1.650;κ_x;-0.01;0.00;-0.05;0.1;-0.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
117;65;0.000;κ_x;-0.01;0.00;-0.05;0.1;0.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
117;65;0.000;κ_y;-0.01;0.00;-0.05;0.1;0.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
117;64;1.650;κ_y;-0.01;0.00;-0.05;0.1;-0.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
117;64;1.650;κ_z;-0.01;0.00;-0.05;0.1;-0.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
117;65;0.000;κ_z;-0.01;0.00;-0.05;0.1;0.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-0.01;0.00;-0.05;0.1;0.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
117;;;;-0.01;0.00;-0.05;0.1;-0.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
118;64;0.000;;-0.01;0.00;-0.06;0.2;-0.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
118;;0.645;;-0.01;0.00;-0.06;0.2;-0.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
118;;0.825;;-0.01;0.00;-0.06;0.2;-0.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
118;;0.825;;-0.01;0.00;-0.06;0.2;-0.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
118;37;1.650;;-0.01;0.00;-0.06;0.2;-0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;64;0.000;ε_x;-0.01;0.00;-0.06;0.2;-0.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
118;37;1.650;ε_x;-0.01;0.00;-0.06;0.2;-0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
118;64;0.000;γ_xy;-0.01;0.00;-0.06;0.2;-0.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
118;37;1.650;γ_xy;-0.01;0.00;-0.06;0.2;-0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
118;64;0.000;γ_xz;-0.01;0.00;-0.06;0.2;-0.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
118;37;1.650;γ_xz;-0.01;0.00;-0.06;0.2;-0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
118;37;1.650;κ_x;-0.01;0.00;-0.06;0.2;-0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
118;64;0.000;κ_x;-0.01;0.00;-0.06;0.2;-0.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
118;64;0.000;κ_y;-0.01;0.00;-0.06;0.2;-0.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
118;37;1.650;κ_y;-0.01;0.00;-0.06;0.2;-0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
118;64;0.000;κ_z;-0.01;0.00;-0.06;0.2;-0.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
118;37;1.650;κ_z;-0.01;0.00;-0.06;0.2;-0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-0.01;0.00;-0.06;0.2;-0.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
118;;;;-0.01;0.00;-0.06;0.2;-0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
119;63;0.000;;0.00;-0.01;0.03;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
119;;0.075;;0.00;-0.01;0.03;-4.0;0.1;0.2;Beam | 4 - Z 232Z23 | L : 5.000 m
119;;0.825;;0.00;-0.01;0.02;-35.6;0.6;2.1;Beam | 4 - Z 232Z23 | L : 5.000 m
119;;4.175;;0.00;0.01;-0.02;35.5;0.6;2.1;Beam | 4 - Z 232Z23 | L : 5.000 m
119;;4.925;;0.00;0.01;-0.03;4.0;0.1;0.2;Beam | 4 - Z 232Z23 | L : 5.000 m
119;52;5.000;;0.00;0.01;-0.03;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;63;0.000;ε_x;0.00;-0.01;0.03;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
119;;2.500;ε_x;0.00;0.00;0.00;0.0;1.1;3.8;Beam | 4 - Z 232Z23 | L : 5.000 m
119;52;5.000;γ_xu;0.00;0.01;-0.03;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
119;63;0.000;γ_xu;0.00;-0.01;0.03;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
119;63;0.000;γ_xv;0.00;-0.01;0.03;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
119;52;5.000;γ_xv;0.00;0.01;-0.03;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
119;;4.000;κ_x;0.00;0.01;-0.02;40.3;0.7;2.4;Beam | 4 - Z 232Z23 | L : 5.000 m
119;;1.000;κ_x;0.00;-0.01;0.02;-40.3;0.7;2.4;Beam | 4 - Z 232Z23 | L : 5.000 m
119;;2.500;κ_u;0.00;0.00;0.00;0.0;1.1;3.8;Beam | 4 - Z 232Z23 | L : 5.000 m
119;63;0.000;κ_u;0.00;-0.01;0.03;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
119;;2.500;κ_v;0.00;0.00;0.00;0.0;1.1;3.8;Beam | 4 - Z 232Z23 | L : 5.000 m
119;63;0.000;κ_v;0.00;-0.01;0.03;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.01;0.03;40.3;1.1;3.8;Beam | 4 - Z 232Z23 | L : 5.000 m
119;;;;0.00;-0.01;-0.03;-40.3;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
120;63;0.000;;-0.01;0.00;0.00;0.0;0.5;0.0;Beam | 1 - IPE 500 | L : 0.150 m
120;;0.075;;-0.01;0.00;0.00;0.0;0.5;0.0;Beam | 1 - IPE 500 | L : 0.150 m
120;;0.075;;-0.01;0.00;0.00;0.0;0.5;0.0;Beam | 1 - IPE 500 | L : 0.150 m
120;28;0.150;;-0.01;0.00;0.00;0.0;0.5;0.0;Beam | 1 - IPE 500 | L : 0.150 m
Extremes;28;0.150;ε_x;-0.01;0.00;0.00;0.0;0.5;0.0;Beam | 1 - IPE 500 | L : 0.150 m
120;63;0.000;ε_x;-0.01;0.00;0.00;0.0;0.5;0.0;Beam | 1 - IPE 500 | L : 0.150 m
120;63;0.000;γ_xy;-0.01;0.00;0.00;0.0;0.5;0.0;Beam | 1 - IPE 500 | L : 0.150 m
120;63;0.000;γ_xy;-0.01;0.00;0.00;0.0;0.5;0.0;Beam | 1 - IPE 500 | L : 0.150 m
120;63;0.000;γ_xz;-0.01;0.00;0.00;0.0;0.5;0.0;Beam | 1 - IPE 500 | L : 0.150 m
120;28;0.150;γ_xz;-0.01;0.00;0.00;0.0;0.5;0.0;Beam | 1 - IPE 500 | L : 0.150 m
120;63;0.000;κ_x;-0.01;0.00;0.00;0.0;0.5;0.0;Beam | 1 - IPE 500 | L : 0.150 m
120;28;0.150;κ_x;-0.01;0.00;0.00;0.0;0.5;0.0;Beam | 1 - IPE 500 | L : 0.150 m
120;63;0.000;κ_y;-0.01;0.00;0.00;0.0;0.5;0.0;Beam | 1 - IPE 500 | L : 0.150 m
120;28;0.150;κ_y;-0.01;0.00;0.00;0.0;0.5;0.0;Beam | 1 - IPE 500 | L : 0.150 m
120;63;0.000;κ_z;-0.01;0.00;0.00;0.0;0.5;0.0;Beam | 1 - IPE 500 | L : 0.150 m
120;28;0.150;κ_z;-0.01;0.00;0.00;0.0;0.5;0.0;Beam | 1 - IPE 500 | L : 0.150 m
Total;;;;-0.01;0.00;0.00;0.0;0.5;0.0;Beam | 1 - IPE 500 | L : 0.150 m
120;;;;-0.01;0.00;0.00;0.0;0.5;0.0;Beam | 1 - IPE 500 | L : 0.150 m
;;;;;;;;;;
121;62;0.000;;0.00;-0.01;0.03;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
121;;0.075;;0.00;-0.01;0.03;-2.3;0.1;0.2;Beam | 4 - Z 232Z23 | L : 5.000 m
121;;0.825;;0.00;0.00;0.02;-20.2;0.5;1.4;Beam | 4 - Z 232Z23 | L : 5.000 m
121;;4.175;;0.00;0.00;-0.02;20.2;0.5;1.4;Beam | 4 - Z 232Z23 | L : 5.000 m
121;;4.925;;0.00;0.01;-0.03;2.3;0.1;0.2;Beam | 4 - Z 232Z23 | L : 5.000 m
121;76;5.000;;0.00;0.01;-0.03;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;62;0.000;ε_x;0.00;-0.01;0.03;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
121;;2.500;ε_x;0.00;0.00;0.00;0.0;0.9;2.6;Beam | 4 - Z 232Z23 | L : 5.000 m
121;76;5.000;γ_xu;0.00;0.01;-0.03;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
121;62;0.000;γ_xu;0.00;-0.01;0.03;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
121;62;0.000;γ_xv;0.00;-0.01;0.03;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
121;76;5.000;γ_xv;0.00;0.01;-0.03;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
121;;4.000;κ_x;0.00;0.00;-0.02;22.8;0.6;1.7;Beam | 4 - Z 232Z23 | L : 5.000 m
121;;1.000;κ_x;0.00;0.00;0.02;-22.8;0.6;1.7;Beam | 4 - Z 232Z23 | L : 5.000 m
121;;2.500;κ_u;0.00;0.00;0.00;0.0;0.9;2.6;Beam | 4 - Z 232Z23 | L : 5.000 m
121;62;0.000;κ_u;0.00;-0.01;0.03;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
121;;2.500;κ_v;0.00;0.00;0.00;0.0;0.9;2.6;Beam | 4 - Z 232Z23 | L : 5.000 m
121;62;0.000;κ_v;0.00;-0.01;0.03;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.01;0.03;22.8;0.9;2.6;Beam | 4 - Z 232Z23 | L : 5.000 m
121;;;;0.00;-0.01;-0.03;-22.8;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
122;76;0.000;;-0.01;0.00;0.00;0.0;0.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;;0.825;;-0.01;0.00;0.00;0.0;0.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;;0.825;;-0.01;0.00;0.00;0.0;0.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;74;1.650;;-0.01;0.00;0.00;0.0;0.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;76;0.000;ε_x;-0.01;0.00;0.00;0.0;0.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;74;1.650;ε_x;-0.01;0.00;0.00;0.0;0.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;76;0.000;γ_xy;-0.01;0.00;0.00;0.0;0.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;;0.825;γ_xy;-0.01;0.00;0.00;0.0;0.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;76;0.000;γ_xz;-0.01;0.00;0.00;0.0;0.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;74;1.650;γ_xz;-0.01;0.00;0.00;0.0;0.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;76;0.000;κ_x;-0.01;0.00;0.00;0.0;0.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;74;1.650;κ_x;-0.01;0.00;0.00;0.0;0.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;;1.155;κ_y;-0.01;0.00;0.00;0.0;0.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;76;0.000;κ_y;-0.01;0.00;0.00;0.0;0.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;74;1.650;κ_z;-0.01;0.00;0.00;0.0;0.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;76;0.000;κ_z;-0.01;0.00;0.00;0.0;0.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-0.01;0.00;0.00;0.0;0.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;;;;-0.01;0.00;0.00;0.0;0.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
123;62;0.000;;-0.01;0.00;0.00;0.0;0.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
123;;0.825;;-0.01;0.00;0.00;-0.1;0.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
123;;0.825;;-0.01;0.00;0.00;-0.1;0.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
